,n_word,n_firstSound,n_word_len,adj,adj_len,ncomp,ncomp_len,ncomp_lemma,ncomp_lemma_len,nmod,nmod_len,nmod_lemma,nmod_lemma_len,n_id,sen_id
2099.0,confidence,Consonant,10,much,4,,0,,0,capitals,8,capital,7,29,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0037
2100.0,capitals,Consonant,8,,0,,0,,0,nations,7,nation,6,32,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0037
2101.0,nations,Consonant,7,,0,,0,,0,,0,,0,35,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0037
2102.0,fact,Consonant,4,,0,,0,,0,,0,,0,2,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0038
2103.0,outfits,Vowel,7,"organized, anti-India","9, 10",,0,,0,,0,,0,12,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0038
2104.0,networks,Consonant,8,,0,,0,,0,,0,,0,33,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0038
2105.0,flank,Consonant,5,eastern,7,,0,,0,,0,,0,39,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0038
2106.0,intelligence,Vowel,12,Indian,6,,0,,0,,0,,0,2,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0039
2107.0,performance,Consonant,11,lackluster,10,,0,,0,,0,,0,5,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0039
2108.0,enemy,Consonant,5,formidable,10,,0,,0,,0,,0,3,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0040
2109.0,army,Consonant,4,Indian,6,,0,,0,,0,,0,9,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0040
2110.0,eye,Consonant,3,black,5,,0,,0,,0,,0,12,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0040
2111.0,mid-1980s,Consonant,9,,0,,0,,0,,0,,0,15,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0040
2112.0,time,Consonant,4,long,4,,0,,0,,0,,0,31,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0040
2113.0,army,Consonant,4,,0,,0,,0,,0,,0,7,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0041
2114.0,officials,Vowel,9,Indian,6,army,4,army,4,,0,,0,8,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0041
2115.0,security,Consonant,8,,0,,0,,0,,0,,0,10,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0041
2116.0,forces,Consonant,6,,0,security,8,security,8,,0,,0,11,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0041
2117.0,operation,Vowel,9,,0,,0,,0,islands,7,island,6,17,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0041
2118.0,islands,Vowel,7,,0,,0,,0,,0,,0,24,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0041
2119.0,caches,Consonant,6,huge,4,,0,,0,arms,4,arm,3,33,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0041
2120.0,arms,Consonant,4,,0,,0,,0,,0,,0,35,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0041
2121.0,arms,Consonant,4,,0,,0,,0,,0,,0,2,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0042
2122.0,terrorist,Consonant,9,,0,,0,,0,,0,,0,13,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0042
2123.0,groups,Consonant,6,other,5,terrorist,9,terrorist,9,,0,,0,14,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0042
2124.0,operation,Vowel,9,,0,,0,,0,,0,,0,7,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0043
2125.0,government,Consonant,10,Indian,6,,0,,0,,0,,0,14,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0043
2126.0,requests,Consonant,8,,0,,0,,0,,0,,0,17,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0043
2127.0,addition,Consonant,8,,0,,0,,0,,0,,0,2,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0044
2128.0,activity,Consonant,8,,0,,0,,0,,0,,0,5,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0044
2129.0,observers,Vowel,9,local,5,,0,,0,,0,,0,15,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0044
2130.0,disaster,Consonant,8,"biggest, maritime","7, 8",,0,,0,,0,,0,5,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0045
2131.0,shipment,Consonant,8,,0,,0,,0,weapons,7,weapon,6,2,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0046
2132.0,weapons,Consonant,7,,0,,0,,0,,0,,0,4,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0046
2133.0,ammunition,Consonant,10,,0,,0,,0,,0,,0,6,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0046
2134.0,explosives,Consonant,10,,0,,0,,0,,0,,0,8,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0046
2135.0,dollars,Consonant,7,,0,,0,,0,,0,,0,21,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0046
2136.0,port,Consonant,4,,0,,0,,0,,0,,0,25,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0046
2137.0,freighter,Consonant,9,,0,,0,,0,,0,,0,36,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0046
2138.0,procedure,Consonant,9,standard,8,,0,,0,,0,,0,5,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0047
2139.0,vessel,Consonant,6,,0,,0,,0,,0,,0,8,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0047
2140.0,name,Consonant,4,,0,,0,,0,,0,,0,11,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0047
2141.0,sea,Consonant,3,,0,,0,,0,,0,,0,13,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0047
2142.0,journey,Consonant,7,,0,,0,,0,,0,,0,3,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0048
2143.0,freighter,Consonant,9,,0,,0,,0,,0,,0,10,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0048
2144.0,navy,Consonant,4,Indian,6,,0,,0,,0,,0,16,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0048
2145.0,spy,Consonant,3,,0,,0,,0,,0,,0,21,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0048
2146.0,planes,Consonant,6,,0,spy,3,spy,3,,0,,0,22,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0048
2147.0,vessels,Consonant,7,"Indian, naval","6, 5",,0,,0,,0,,0,36,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0048
2148.0,coast,Consonant,5,east,4,,0,,0,,0,,0,42,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0048
2149.0,arms,Consonant,4,,0,,0,,0,,0,,0,2,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0049
2150.0,running,Consonant,7,,0,arms,4,arm,3,,0,,0,4,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0049
2151.0,navy,Consonant,4,Thai,4,,0,,0,,0,,0,6,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0050
2152.0,interception,Vowel,12,,0,,0,,0,"boat, chase","4, 5","boat, chase","4, 5",9,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0050
2153.0,meter,Consonant,5,,0,,0,,0,,0,,0,14,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0050
2154.0,boat,Consonant,4,,0,meter,5,meter,5,,0,,0,15,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0050
2155.0,chase,Consonant,5,,0,,0,,0,port,4,port,4,18,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0050
2156.0,port,Consonant,4,Thai,4,,0,,0,,0,,0,22,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0050
2157.0,confiscation,Consonant,12,,0,,0,,0,tons,4,ton,3,28,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0050
2158.0,tons,Consonant,4,,0,,0,,0,weapons,7,weapon,6,31,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0050
2159.0,weapons,Consonant,7,,0,,0,,0,,0,,0,33,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0050
2160.0,ammunition,Consonant,10,,0,,0,,0,,0,,0,35,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0050
2161.0,weapons,Consonant,7,,0,,0,,0,,0,,0,3,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0051
2162.0,rocket,Consonant,6,,0,,0,,0,,0,,0,7,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0051
2163.0,grenade,Consonant,7,,0,,0,,0,,0,,0,11,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0051
2164.0,launchers,Consonant,9,,0,grenade,7,grenade,7,,0,,0,12,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0051
2165.0,assault,Consonant,7,,0,,0,,0,,0,,0,15,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0051
2166.0,rifles,Consonant,6,,0,assault,7,assault,7,,0,,0,16,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0051
2167.0,M,Consonant,1,,0,,0,,0,,0,,0,18,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0051
2168.0,grenade,Consonant,7,,0,,0,,0,,0,,0,21,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0051
2169.0,launchers,Consonant,9,,0,"M, grenade","1, 7","m, grenade","1, 7",,0,,0,22,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0051
2170.0,rounds,Consonant,6,,0,,0,,0,ammunition,10,ammunition,10,27,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0051
2171.0,ammunition,Consonant,10,,0,,0,,0,,0,,0,29,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0051
2172.0,persons,Consonant,7,,0,,0,,0,,0,,0,2,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0052
2173.0,crew,Consonant,4,,0,,0,,0,,0,,0,2,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0053
2174.0,members,Consonant,7,,0,crew,4,crew,4,,0,,0,3,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0053
2175.0,region,Consonant,6,,0,,0,,0,,0,,0,8,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0053
2176.0,boat,Consonant,4,,0,,0,,0,,0,,0,2,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0054
2177.0,base,Consonant,4,,0,,0,,0,,0,,0,7,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0055
2178.0,island,Vowel,6,,0,,0,,0,coat,4,coat,4,12,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0055
2179.0,coat,Consonant,4,,0,,0,,0,,0,,0,15,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0055
2180.0,islands,Vowel,7,,0,,0,,0,,0,,0,23,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0055
2181.0,backup,Consonant,6,,0,,0,,0,,0,,0,9,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0056
2182.0,base,Consonant,4,main,4,backup,6,backup,6,,0,,0,10,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0056
2183.0,passport,Consonant,8,Norwegian,9,,0,,0,,0,,0,10,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0057
2184.0,authorities,Consonant,11,Thai,4,,0,,0,,0,,0,15,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0057
2185.0,links,Consonant,5,,0,,0,,0,,0,,0,20,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0057
2186.0,time,Consonant,4,,0,,0,,0,arrest,6,arrest,6,3,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0058
2187.0,arrest,Consonant,6,,0,,0,,0,,0,,0,6,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0058
2188.0,suspect,Consonant,7,,0,,0,,0,,0,,0,9,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0058
2189.0,submarine,Consonant,9,,0,,0,,0,,0,,0,17,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0058
2190.0,shipyard,Consonant,8,,0,,0,,0,,0,,0,21,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0058
2191.0,island,Vowel,6,,0,,0,,0,coast,5,coast,5,24,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0058
2192.0,coast,Consonant,5,,0,,0,,0,,0,,0,33,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0058
2193.0,buildup,Consonant,7,Steady,6,,0,,0,,0,,0,2,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0059
2194.0,threat,Consonant,6,real,4,,0,,0,Islands,7,island,6,3,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0060
2195.0,Islands,Vowel,7,,0,,0,,0,,0,,0,7,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0060
2196.0,building,Consonant,8,,0,,0,,0,,0,,0,11,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0060
2197.0,up,Vowel,2,steady,6,building,8,building,8,ports,5,port,4,13,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0060
2198.0,ports,Consonant,5,,0,,0,,0,,0,,0,15,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0060
2199.0,conduits,Consonant,8,,0,,0,,0,,0,,0,17,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0060
2200.0,host,Consonant,4,,0,,0,,0,groups,6,group,5,25,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0060
2201.0,groups,Consonant,6,"strong, militant","6, 8",,0,,0,,0,,0,31,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0060
2202.0,decade,Consonant,6,past,4,,0,,0,,0,,0,4,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0061
2203.0,state,Consonant,5,,0,,0,,0,lawlessness,11,lawlessness,11,12,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0061
2204.0,lawlessness,Consonant,11,,0,,0,,0,,0,,0,14,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0061
2205.0,number,Consonant,6,,0,,0,,0,groups,6,group,5,2,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0062
2206.0,extremist,Consonant,9,,0,,0,,0,,0,,0,4,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0062
2207.0,groups,Consonant,6,,0,extremist,9,extremist,9,,0,,0,5,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0062
2208.0,cover,Consonant,5,,0,,0,,0,movement,8,movement,8,9,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0062
2209.0,movement,Consonant,8,,0,,0,,0,,0,,0,13,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0062
2210.0,drug,Consonant,4,,0,,0,,0,,0,,0,19,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0062
2211.0,trafficking,Consonant,11,,0,drug,4,drug,4,,0,,0,20,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0062
2212.0,gun,Consonant,3,,0,,0,,0,,0,,0,22,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0062
2213.0,running,Consonant,7,,0,gun,3,gun,3,,0,,0,23,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0062
2214.0,activities,Consonant,10,anti-Indian,11,,0,,0,,0,,0,26,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0062
2215.0,number,Consonant,6,,0,,0,,0,groups,6,group,5,12,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0063
2216.0,extremist,Consonant,9,,0,,0,,0,,0,,0,14,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0063
2217.0,groups,Consonant,6,,0,extremist,9,extremist,9,,0,,0,16,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0063
2218.0,port,Consonant,4,,0,,0,,0,,0,,0,33,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0063
2219.0,city,Consonant,4,,0,port,4,port,4,,0,,0,34,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0063
2220.0,number,Consonant,6,,0,,0,,0,rebels,6,rebel,5,41,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0063
2221.0,secessionist,Consonant,12,,0,,0,,0,,0,,0,43,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0063
2222.0,rebels,Consonant,6,,0,secessionist,12,secessionist,12,northeast,9,northeast,9,44,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0063
2223.0,northeast,Consonant,9,,0,,0,,0,,0,,0,48,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0063
2224.0,touch,Consonant,5,,0,,0,,0,network,7,network,7,50,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0063
2225.0,terrorist,Consonant,9,,0,,0,,0,,0,,0,53,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0063
2226.0,network,Consonant,7,,0,terrorist,9,terrorist,9,,0,,0,54,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0063
2227.0,result,Consonant,6,,0,,0,,0,,0,,0,3,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0064
2228.0,coastal,Consonant,7,,0,,0,,0,,0,,0,12,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0064
2229.0,areas,Consonant,5,Bangladeshi,11,coastal,7,coastal,7,,0,,0,13,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0064
2230.0,nest,Consonant,4,,0,,0,,0,"result, terrorists","6, 10","result, terrorist","6, 9",17,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0064
2231.0,terrorists,Consonant,10,involved,8,,0,,0,,0,,0,19,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0064
2232.0,shipment,Consonant,8,,0,,0,,0,drugs,5,drug,4,23,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0064
2233.0,drugs,Consonant,5,,0,,0,,0,,0,,0,25,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0064
2234.0,arms,Consonant,4,,0,,0,,0,,0,,0,27,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0064
2235.0,pattern,Consonant,7,,0,,0,,0,arrests,7,arrest,6,2,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0065
2236.0,arrests,Consonant,7,,0,,0,,0,,0,,0,4,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0065
2237.0,seizures,Consonant,8,,0,,0,,0,,0,,0,6,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0065
2238.0,arms,Consonant,4,,0,,0,,0,,0,,0,9,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0065
2239.0,land,Consonant,4,,0,,0,,0,,0,,0,31,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0065
2240.0,route,Consonant,5,,0,,0,,0,,0,,0,2,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0066
2241.0,Note,Consonant,4,,0,,0,,0,,0,,0,1,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0067
2242.0,islands,Vowel,7,,0,,0,,0,,0,,0,11,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0068
2243.0,kilometers,Consonant,10,,0,,0,,0,,0,,0,14,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0068
2244.0,kilometers,Consonant,10,,0,,0,,0,,0,,0,3,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0069
2245.0,end,Consonant,3,,0,,0,,0,,0,,0,5,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0069
2246.0,end,Consonant,3,,0,,0,,0,,0,,0,7,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0069
2247.0,coast,Consonant,5,,0,,0,,0,,0,,0,14,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0069
2248.0,islands,Vowel,7,"larger, northern","6, 8",,0,,0,,0,,0,18,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0070
2249.0,south,Consonant,5,,0,,0,,0,,0,,0,29,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0070
2250.0,island,Vowel,6,,0,,0,,0,,0,,0,9,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0071
2251.0,capital,Consonant,7,,0,,0,,0,,0,,0,18,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0071
2252.0,town,Consonant,4,large,5,,0,,0,archipelago,11,archipelago,11,23,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0071
2253.0,archipelago,Consonant,11,entire,6,,0,,0,,0,,0,27,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0071
2254.0,Travel,Consonant,6,,0,,0,,0,,0,,0,1,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0072
2255.0,parts,Consonant,5,,0,,0,,0,,0,,0,19,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0072
2256.0,number,Consonant,6,,0,,0,,0,journals,8,journal,7,6,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0073
2257.0,journals,Consonant,8,international,13,,0,,0,,0,,0,9,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0073
2258.0,contributor,Consonant,11,regular,7,,0,,0,,0,,0,14,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0073
2259.0,defense,Consonant,7,,0,,0,,0,,0,,0,9,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0074
2260.0,journal,Consonant,7,quarterly,9,,0,,0,,0,,0,13,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0074
2261.0,rivalry,Consonant,7,,0,,0,,0,,0,,0,11,weblog-blogspot.com_dakbangla_20041016151002_ENG_20041016_151002-0001
2262.0,consulates,Consonant,10,,0,,0,,0,,0,,0,8,weblog-blogspot.com_dakbangla_20041016151002_ENG_20041016_151002-0002
2263.0,insurgents,Vowel,10,"Balochi, active","7, 6",,0,,0,,0,,0,16,weblog-blogspot.com_dakbangla_20041016151002_ENG_20041016_151002-0002
2264.0,officials,Vowel,9,Pakistani,9,,0,,0,,0,,0,2,weblog-blogspot.com_dakbangla_20041016151002_ENG_20041016_151002-0003
2265.0,agents,Consonant,6,many,4,,0,,0,,0,,0,11,weblog-blogspot.com_dakbangla_20041016151002_ENG_20041016_151002-0003
2266.0,business,Consonant,8,,0,,0,,0,,0,,0,5,weblog-blogspot.com_dakbangla_20041016151002_ENG_20041016_151002-0004
2267.0,official,Vowel,8,Pakistani,9,,0,,0,,0,,0,18,weblog-blogspot.com_dakbangla_20041016151002_ENG_20041016_151002-0004
2268.0,claim,Consonant,5,,0,,0,,0,,0,,0,7,weblog-blogspot.com_dakbangla_20041016151002_ENG_20041016_151002-0005
2269.0,evidence,Consonant,8,,0,,0,,0,hand,4,hand,4,7,weblog-blogspot.com_dakbangla_20041016151002_ENG_20041016_151002-0006
2270.0,hand,Consonant,4,Indian,6,,0,,0,,0,,0,11,weblog-blogspot.com_dakbangla_20041016151002_ENG_20041016_151002-0006
2271.0,soil,Consonant,4,Afghan,6,,0,,0,,0,,0,14,weblog-blogspot.com_dakbangla_20041016151002_ENG_20041016_151002-0006
2272.0,neighbours,Consonant,10,,0,,0,,0,,0,,0,19,weblog-blogspot.com_dakbangla_20041016151002_ENG_20041016_151002-0006
2273.0,head,Consonant,4,,0,,0,,0,,0,,0,32,weblog-blogspot.com_dakbangla_20041016151002_ENG_20041016_151002-0006
2274.0,equations,Consonant,9,"new, regional","3, 8",,0,,0,,0,,0,6,weblog-blogspot.com_dakbangla_20041016151002_ENG_20041016_151002-0007
2275.0,years,Consonant,5,past,4,,0,,0,,0,,0,5,weblog-blogspot.com_dakbangla_20041016151002_ENG_20041016_151002-0009
2276.0,interference,Vowel,12,constant,8,,0,,0,,0,,0,12,weblog-blogspot.com_dakbangla_20041016151002_ENG_20041016_151002-0009
2277.0,neighbours,Consonant,10,,0,,0,,0,,0,,0,15,weblog-blogspot.com_dakbangla_20041016151002_ENG_20041016_151002-0009
